소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
논현동,서울특별시 구로구 구로중앙로 29 (구로동),진시황,37.4925275,126.8907623,중식,3,1,0
삼성동,서울특별시 구로구 새말로18길 20-27 (구로동),하얼빈 가정식 본점,37.5050602,126.8915343,중식,3,7,19
창천동,"서울특별시 구로구 디지털로31길 81, 상가동 1층 103,104호 (구로동, 구로두산위브)",백양 양꼬치 짬뽕,37.4863569,126.8912735,중식,3,2,0
연남동,서울특별시 구로구 우마길 14 (가리봉동),신안동장,37.4815033,126.888109,중식,2.8,6,3
상도동,"서울특별시 구로구 남부순환로97길 11, 지하층 (개봉동)",채홍,37.4942568,126.8583773,중식,3,31,13
신길동,"서울특별시 구로구 고척로 9, 1층 102호 (오류동)",장보고,37.4956251,126.8404504,중식,3.4,10,6
방배동,서울특별시 구로구 경인로35길 77 (고척동),개화,37.4998481,126.8524326,중식,1.8,22,21
공릉동,서울특별시 구로구 구로동로42길 60-4 (구로동),공릉중화요리,37.4984303,126.8842807,중식,0,0,0
갈현동,서울특별시 광진구 자양번영로 13 (자양동),도화림,37.5308716,127.074793,중식,4.4,8,9
신월동,"서울특별시 광진구 천호대로101길 11 (중곡동,(1층))",왕짜장,37.5597407,127.0746722,중식,0,0,0
신당동,"서울특별시 구로구 디지털로32길 30, 1층 103호 (구로동, 코오롱빌란트 )",중국란주우육면,37.4834351,126.8964929,중식,3,1,0
서초동,"서울특별시 구로구 개봉로3길 40, 1층 (개봉동)",하이난,37.48642,126.8540549,중식,3.2,6,1
가산동,"서울특별시 광진구 자양로 284, 1층 (구의동)",마라일품훠궈,37.5511103,127.0918282,중식,1.9,7,28
답십리동,"서울특별시 구로구 구로중앙로31길 34, 지상2층 (구로동)",소림마라 동대문점,37.4986931,126.8849429,중식,5,3,4
연남동,서울특별시 구로구 중앙로 13 (고척동),란콰이진,37.4991753,126.8641046,중식,3.6,7,182
구로동,"서울특별시 구로구 구로동로28길 55 (구로동, 1층)",서탑반점,37.4909708,126.8872567,중식,5,1,0
신천동,"서울특별시 구로구 경인로 430 (고척동, 고척동 스카이돔 추가매점)",시아우545,37.4982889,126.8671719,중식,5,2,15
서초동,서울특별시 구로구 고척로21나길 2 (개봉동),연화산,37.503133,126.8454984,중식,3.2,20,2
회현동1가,서울특별시 구로구 디지털로32길 79 (구로동),On the rock,37.4835336,126.8997792,중식,4,1,0
도화동,"서울특별시 구로구 오류로 61, 1층 101호 (오류동, 청담파우제)",마포한우물,37.4901925,126.8400896,중식,4.8,25,15
